-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.073785943918058816e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.073785943918058816e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.073785943918058816e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.073785943918058816e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.073785943918058816e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.073785943918058816e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.023789113579935295e-01,6.474832266766682443e-01,1.822369176008141745e-01,2.051166079107151763e-01,-7.578043143496518974e-01,-5.074169740131667661e-01,6.658842236466556708e-01,6.167024612016946961e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534286214417514893e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
