-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415575437577705098e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534250604149224761e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415575437577705098e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534250604149224761e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415575437577705098e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534250604149224761e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534250604149224761e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534250604149224761e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935575442579331451e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
-4.484003894331179962e-01,6.935483952671505081e-01,2.544654986989723922e-01,1.778496301683207825e-01,-7.755738382264628639e-01,-4.415959233791315053e-01,6.658963832504620761e-01,6.167158835335886380e-01,-1.179398060804299320e+00,2.539030604980685002e+00,-1.534268409283369827e+00,-1.681718248794262349e+00,-2.617866688043312684e-01,3.141618008644138094e+00
