timestamp,voltage,current,feedrate,energy
9.816169999999999618e-01,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
9.917759999999999909e-01,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.001665000000000028e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.011651000000000078e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.021265000000000089e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.031163000000000052e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.041093999999999964e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.051317000000000057e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.061174000000000062e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.071071000000000106e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.081387000000000098e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.091707999999999901e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.101653999999999911e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.111644000000000077e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.121102999999999961e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.131124000000000018e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.141253000000000073e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.151116000000000028e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.161130999999999913e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.171141999999999905e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.181907000000000041e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.191923000000000066e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.201929999999999943e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.212013000000000007e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.221667000000000058e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.231629000000000085e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.241635999999999962e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.251646999999999954e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.261662000000000061e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.271638000000000046e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.281647999999999898e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.291690999999999923e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.301657999999999982e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.311655000000000015e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.321193999999999980e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.331166999999999989e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.341166999999999998e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.351191000000000031e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.361170999999999909e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.371159999999999934e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.381188000000000082e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.391172000000000075e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.401172000000000084e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.411189999999999944e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.421159000000000061e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.431184999999999929e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.441184000000000021e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.451182999999999890e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.461168999999999940e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.471197000000000088e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.481160000000000032e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.491195999999999966e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.501190999999999942e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.511255000000000015e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.521247000000000016e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.531185999999999936e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.541172999999999904e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.551228999999999969e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.561190000000000078e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.571163000000000087e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.581290000000000084e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.591220999999999997e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.601218999999999948e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.611210000000000031e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.621250999999999998e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.631178000000000017e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.641191999999999984e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.651208999999999927e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.661229999999999984e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.671199000000000101e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.681203000000000003e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.691235999999999962e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.701171999999999906e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.711194000000000104e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.721187000000000022e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.731190999999999924e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.741244999999999932e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.751187000000000049e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.761149999999999993e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.771220999999999934e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.781231000000000009e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.791206000000000076e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.801180999999999921e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.811223999999999945e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.821231000000000044e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.831166999999999989e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.841185999999999989e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.851207999999999965e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.861218000000000039e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.871193000000000106e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.881189000000000000e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.891194999999999959e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.901502000000000026e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.911707000000000045e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.921308999999999934e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.931251999999999969e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.941246000000000027e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.951519000000000004e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.961479999999999890e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.971503999999999923e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.981651000000000051e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
1.991519999999999957e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.001469000000000165e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.011515000000000164e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.021644000000000219e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.031508999999999787e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.041459999999999830e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.051553999999999878e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.061602000000000157e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.071476000000000095e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.081557000000000102e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.091731999999999925e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.101912000000000003e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.111956000000000166e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.121497999999999884e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.131499999999999950e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.141490999999999811e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.151568999999999843e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.161519999999999886e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.171534999999999993e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.181598999999999844e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.191660000000000164e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.201560999999999879e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.211587000000000192e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.221677000000000124e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.231469999999999843e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.241702999999999779e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.251703000000000010e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.261537999999999826e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.271573000000000064e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.281499000000000166e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.291573000000000082e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.301540999999999837e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
2.311818999999999846e+00,1.565000000000000036e+01,1.185000000000000000e+02,6.240000000000000213e+00,3.779999999999999716e+01
